levels,algs,ratios,variable,times
100000,zfp,1.00,Z050,150
100000,zfp,1.00,Z050,151
100000,zfp,1.00,Z050,152
100000,zfp,1.00,Z050,153
100000,zfp,1.00,Z050,154
100000,zfp,1.00,Z050,155
100000,zfp,1.00,Z050,156
100000,zfp,1.00,Z050,157
100000,zfp,1.00,Z050,158
100000,zfp,1.00,Z050,159
100000,zfp,1.00,Z050,160
100000,zfp,1.00,Z050,161
100000,zfp,1.00,Z050,162
100000,zfp,1.00,Z050,163
100000,zfp,1.00,Z050,164
100000,zfp,1.00,Z050,165
100000,zfp,1.00,Z050,166
100000,zfp,1.00,Z050,167
100000,zfp,1.00,Z050,168
100000,zfp,1.00,Z050,169
100000,zfp,1.00,Z050,170
100000,zfp,1.00,Z050,171
100000,zfp,1.00,Z050,172
100000,zfp,1.00,Z050,173
100000,zfp,1.00,Z050,174
100000,zfp,1.00,Z050,175
100000,zfp,1.00,Z050,176
100000,zfp,1.00,Z050,177
24,zfp,1.63,Z050,178
24,zfp,1.63,Z050,179
100000,zfp,1.00,Z050,180
100000,zfp,1.00,Z050,181
100000,zfp,1.00,Z050,182
100000,zfp,1.00,Z050,183
100000,zfp,1.00,Z050,184
100000,zfp,1.00,Z050,185
100000,zfp,1.00,Z050,186
100000,zfp,1.00,Z050,187
100000,zfp,1.00,Z050,188
100000,zfp,1.00,Z050,189
100000,zfp,1.00,Z050,190
100000,zfp,1.00,Z050,191
100000,zfp,1.00,Z050,192
100000,zfp,1.00,Z050,193
100000,zfp,1.00,Z050,194
100000,zfp,1.00,Z050,195
100000,zfp,1.00,Z050,196
100000,zfp,1.00,Z050,197
100000,zfp,1.00,Z050,198
100000,zfp,1.00,Z050,199
100000,zfp,1.00,Z050,200
24,zfp,1.63,Z050,201
100000,zfp,1.00,Z050,202
100000,zfp,1.00,Z050,203
100000,zfp,1.00,Z050,204
100000,zfp,1.00,Z050,205
100000,zfp,1.00,Z050,206
100000,zfp,1.00,Z050,207
100000,zfp,1.00,Z050,208
100000,zfp,1.00,Z050,209
100000,zfp,1.00,Z050,210
100000,zfp,1.00,Z050,211
100000,zfp,1.00,Z050,212
100000,zfp,1.00,Z050,213
100000,zfp,1.00,Z050,214
100000,zfp,1.00,Z050,215
100000,zfp,1.00,Z050,216
100000,zfp,1.00,Z050,217
100000,zfp,1.00,Z050,218
100000,zfp,1.00,Z050,219
100000,zfp,1.00,Z050,220
6,bg,1.39,Z050,221
100000,zfp,1.00,Z050,222
24,zfp,1.63,Z050,223
100000,zfp,1.00,Z050,224
100000,zfp,1.00,Z050,225
100000,zfp,1.00,Z050,226
100000,zfp,1.00,Z050,227
100000,zfp,1.00,Z050,228
100000,zfp,1.00,Z050,229
100000,zfp,1.00,Z050,230
100000,zfp,1.00,Z050,231
100000,zfp,1.00,Z050,232
100000,zfp,1.00,Z050,233
100000,zfp,1.00,Z050,234
100000,zfp,1.00,Z050,235
100000,zfp,1.00,Z050,236
100000,zfp,1.00,Z050,237
100000,zfp,1.00,Z050,238
100000,zfp,1.00,Z050,239
100000,zfp,1.00,Z050,240
100000,zfp,1.00,Z050,241
100000,zfp,1.00,Z050,242
100000,zfp,1.00,Z050,243
100000,zfp,1.00,Z050,244
24,zfp,1.63,Z050,245
100000,zfp,1.00,Z050,246
100000,zfp,1.00,Z050,247
100000,zfp,1.00,Z050,248
100000,zfp,1.00,Z050,249
100000,zfp,1.00,Z050,250
100000,zfp,1.00,Z050,251
100000,zfp,1.00,Z050,252
100000,zfp,1.00,Z050,253
100000,zfp,1.00,Z050,254
100000,zfp,1.00,Z050,255
100000,zfp,1.00,Z050,256
24,zfp,1.63,Z050,257
100000,zfp,1.00,Z050,258
100000,zfp,1.00,Z050,259
100000,zfp,1.00,Z050,260
100000,zfp,1.00,Z050,261
100000,zfp,1.00,Z050,262
100000,zfp,1.00,Z050,263
100000,zfp,1.00,Z050,264
100000,zfp,1.00,Z050,265
100000,zfp,1.00,Z050,266
100000,zfp,1.00,Z050,267
100000,zfp,1.00,Z050,268
100000,zfp,1.00,Z050,269
100000,zfp,1.00,Z050,270
100000,zfp,1.00,Z050,271
100000,zfp,1.00,Z050,272
100000,zfp,1.00,Z050,273
100000,zfp,1.00,Z050,274
100000,zfp,1.00,Z050,275
100000,zfp,1.00,Z050,276
100000,zfp,1.00,Z050,277
100000,zfp,1.00,Z050,278
100000,zfp,1.00,Z050,279
100000,zfp,1.00,Z050,280
100000,zfp,1.00,Z050,281
100000,zfp,1.00,Z050,282
100000,zfp,1.00,Z050,283
100000,zfp,1.00,Z050,284
100000,zfp,1.00,Z050,285
100000,zfp,1.00,Z050,286
100000,zfp,1.00,Z050,287
24,zfp,1.63,Z050,288
100000,zfp,1.00,Z050,289
100000,zfp,1.00,Z050,290
100000,zfp,1.00,Z050,291
100000,zfp,1.00,Z050,292
100000,zfp,1.00,Z050,293
100000,zfp,1.00,Z050,294
100000,zfp,1.00,Z050,295
6,bg,1.39,Z050,296
100000,zfp,1.00,Z050,297
100000,zfp,1.00,Z050,298
6,bg,1.39,Z050,299
6,bg,1.39,Z050,300
100000,zfp,1.00,Z050,301
100000,zfp,1.00,Z050,302
100000,zfp,1.00,Z050,303
100000,zfp,1.00,Z050,304
100000,zfp,1.00,Z050,305
100000,zfp,1.00,Z050,306
100000,zfp,1.00,Z050,307
100000,zfp,1.00,Z050,308
100000,zfp,1.00,Z050,309
24,zfp,1.63,Z050,310
100000,zfp,1.00,Z050,311
100000,zfp,1.00,Z050,312
100000,zfp,1.00,Z050,313
100000,zfp,1.00,Z050,314
100000,zfp,1.00,Z050,315
100000,zfp,1.00,Z050,316
100000,zfp,1.00,Z050,317
100000,zfp,1.00,Z050,318
100000,zfp,1.00,Z050,319
100000,zfp,1.00,Z050,320
100000,zfp,1.00,Z050,321
100000,zfp,1.00,Z050,322
100000,zfp,1.00,Z050,323
100000,zfp,1.00,Z050,324
100000,zfp,1.00,Z050,325
100000,zfp,1.00,Z050,326
100000,zfp,1.00,Z050,327
100000,zfp,1.00,Z050,328
100000,zfp,1.00,Z050,329
100000,zfp,1.00,Z050,330
100000,zfp,1.00,Z050,331
100000,zfp,1.00,Z050,332
100000,zfp,1.00,Z050,333
100000,zfp,1.00,Z050,334
100000,zfp,1.00,Z050,335
100000,zfp,1.00,Z050,336
24,zfp,1.63,Z050,337
100000,zfp,1.00,Z050,338
100000,zfp,1.00,Z050,339
100000,zfp,1.00,Z050,340
100000,zfp,1.00,Z050,341
100000,zfp,1.00,Z050,342
100000,zfp,1.00,Z050,343
100000,zfp,1.00,Z050,344
100000,zfp,1.00,Z050,345
100000,zfp,1.00,Z050,346
100000,zfp,1.00,Z050,347
100000,zfp,1.00,Z050,348
100000,zfp,1.00,Z050,349
100000,zfp,1.00,Z050,350
100000,zfp,1.00,Z050,351
100000,zfp,1.00,Z050,352
100000,zfp,1.00,Z050,353
100000,zfp,1.00,Z050,354
24,zfp,1.63,Z050,355
100000,zfp,1.00,Z050,356
100000,zfp,1.00,Z050,357
100000,zfp,1.00,Z050,358
100000,zfp,1.00,Z050,359
100000,zfp,1.00,Z050,360
100000,zfp,1.00,Z050,361
100000,zfp,1.00,Z050,362
100000,zfp,1.00,Z050,363
100000,zfp,1.00,Z050,364
100000,zfp,1.00,Z050,365
100000,zfp,1.00,Z050,366
24,zfp,1.63,Z050,367
100000,zfp,1.00,Z050,368
100000,zfp,1.00,Z050,369
100000,zfp,1.00,Z050,370
100000,zfp,1.00,Z050,371
6,bg,1.39,Z050,372
100000,zfp,1.00,Z050,373
100000,zfp,1.00,Z050,374
100000,zfp,1.00,Z050,375
100000,zfp,1.00,Z050,376
100000,zfp,1.00,Z050,377
100000,zfp,1.00,Z050,378
100000,zfp,1.00,Z050,379
100000,zfp,1.00,Z050,380
100000,zfp,1.00,Z050,381
100000,zfp,1.00,Z050,382
100000,zfp,1.00,Z050,383
100000,zfp,1.00,Z050,384
100000,zfp,1.00,Z050,385
100000,zfp,1.00,Z050,386
100000,zfp,1.00,Z050,387
100000,zfp,1.00,Z050,388
100000,zfp,1.00,Z050,389
100000,zfp,1.00,Z050,390
100000,zfp,1.00,Z050,391
100000,zfp,1.00,Z050,392
100000,zfp,1.00,Z050,393
100000,zfp,1.00,Z050,394
100000,zfp,1.00,Z050,395
100000,zfp,1.00,Z050,396
100000,zfp,1.00,Z050,397
100000,zfp,1.00,Z050,398
100000,zfp,1.00,Z050,399
100000,zfp,1.00,Z050,400
100000,zfp,1.00,Z050,401
100000,zfp,1.00,Z050,402
100000,zfp,1.00,Z050,403
100000,zfp,1.00,Z050,404
100000,zfp,1.00,Z050,405
100000,zfp,1.00,Z050,406
100000,zfp,1.00,Z050,407
100000,zfp,1.00,Z050,408
100000,zfp,1.00,Z050,409
100000,zfp,1.00,Z050,410
100000,zfp,1.00,Z050,411
100000,zfp,1.00,Z050,412
100000,zfp,1.00,Z050,413
100000,zfp,1.00,Z050,414
100000,zfp,1.00,Z050,415
100000,zfp,1.00,Z050,416
100000,zfp,1.00,Z050,417
100000,zfp,1.00,Z050,418
100000,zfp,1.00,Z050,419
100000,zfp,1.00,Z050,420
100000,zfp,1.00,Z050,421
100000,zfp,1.00,Z050,422
24,zfp,1.63,Z050,423
100000,zfp,1.00,Z050,424
100000,zfp,1.00,Z050,425
100000,zfp,1.00,Z050,426
100000,zfp,1.00,Z050,427
100000,zfp,1.00,Z050,428
100000,zfp,1.00,Z050,429
100000,zfp,1.00,Z050,430
100000,zfp,1.00,Z050,431
100000,zfp,1.00,Z050,432
100000,zfp,1.00,Z050,433
100000,zfp,1.00,Z050,434
100000,zfp,1.00,Z050,435
100000,zfp,1.00,Z050,436
100000,zfp,1.00,Z050,437
100000,zfp,1.00,Z050,438
100000,zfp,1.00,Z050,439
100000,zfp,1.00,Z050,440
100000,zfp,1.00,Z050,441
100000,zfp,1.00,Z050,442
100000,zfp,1.00,Z050,443
100000,zfp,1.00,Z050,444
100000,zfp,1.00,Z050,445
100000,zfp,1.00,Z050,446
100000,zfp,1.00,Z050,447
100000,zfp,1.00,Z050,448
100000,zfp,1.00,Z050,449
100000,zfp,1.00,Z050,450
100000,zfp,1.00,Z050,451
100000,zfp,1.00,Z050,452
100000,zfp,1.00,Z050,453
100000,zfp,1.00,Z050,454
100000,zfp,1.00,Z050,455
6,bg,1.39,Z050,456
100000,zfp,1.00,Z050,457
100000,zfp,1.00,Z050,458
100000,zfp,1.00,Z050,459
100000,zfp,1.00,Z050,460
100000,zfp,1.00,Z050,461
100000,zfp,1.00,Z050,462
100000,zfp,1.00,Z050,463
100000,zfp,1.00,Z050,464
100000,zfp,1.00,Z050,465
100000,zfp,1.00,Z050,466
100000,zfp,1.00,Z050,467
100000,zfp,1.00,Z050,468
100000,zfp,1.00,Z050,469
100000,zfp,1.00,Z050,470
100000,zfp,1.00,Z050,471
100000,zfp,1.00,Z050,472
100000,zfp,1.00,Z050,473
100000,zfp,1.00,Z050,474
100000,zfp,1.00,Z050,475
100000,zfp,1.00,Z050,476
100000,zfp,1.00,Z050,477
100000,zfp,1.00,Z050,478
100000,zfp,1.00,Z050,479
100000,zfp,1.00,Z050,480
100000,zfp,1.00,Z050,481
100000,zfp,1.00,Z050,482
100000,zfp,1.00,Z050,483
100000,zfp,1.00,Z050,484
100000,zfp,1.00,Z050,485
100000,zfp,1.00,Z050,486
100000,zfp,1.00,Z050,487
100000,zfp,1.00,Z050,488
100000,zfp,1.00,Z050,489
100000,zfp,1.00,Z050,490
100000,zfp,1.00,Z050,491
100000,zfp,1.00,Z050,492
100000,zfp,1.00,Z050,493
100000,zfp,1.00,Z050,494
100000,zfp,1.00,Z050,495
100000,zfp,1.00,Z050,496
100000,zfp,1.00,Z050,497
100000,zfp,1.00,Z050,498
100000,zfp,1.00,Z050,499
100000,zfp,1.00,Z050,500
100000,zfp,1.00,Z050,501
100000,zfp,1.00,Z050,502
100000,zfp,1.00,Z050,503
100000,zfp,1.00,Z050,504
100000,zfp,1.00,Z050,505
100000,zfp,1.00,Z050,506
100000,zfp,1.00,Z050,507
100000,zfp,1.00,Z050,508
100000,zfp,1.00,Z050,509
100000,zfp,1.00,Z050,510
100000,zfp,1.00,Z050,511
100000,zfp,1.00,Z050,512
100000,zfp,1.00,Z050,513
100000,zfp,1.00,Z050,514
100000,zfp,1.00,Z050,515
100000,zfp,1.00,Z050,516
100000,zfp,1.00,Z050,517
100000,zfp,1.00,Z050,518
100000,zfp,1.00,Z050,519
24,zfp,1.63,Z050,520
100000,zfp,1.00,Z050,521
100000,zfp,1.00,Z050,522
100000,zfp,1.00,Z050,523
100000,zfp,1.00,Z050,524
100000,zfp,1.00,Z050,525
100000,zfp,1.00,Z050,526
100000,zfp,1.00,Z050,527
100000,zfp,1.00,Z050,528
100000,zfp,1.00,Z050,529
100000,zfp,1.00,Z050,530
100000,zfp,1.00,Z050,531
100000,zfp,1.00,Z050,532
100000,zfp,1.00,Z050,533
100000,zfp,1.00,Z050,534
100000,zfp,1.00,Z050,535
100000,zfp,1.00,Z050,536
100000,zfp,1.00,Z050,537
100000,zfp,1.00,Z050,538
100000,zfp,1.00,Z050,539
100000,zfp,1.00,Z050,540
100000,zfp,1.00,Z050,541
100000,zfp,1.00,Z050,542
100000,zfp,1.00,Z050,543
100000,zfp,1.00,Z050,544
100000,zfp,1.00,Z050,545
100000,zfp,1.00,Z050,546
100000,zfp,1.00,Z050,547
100000,zfp,1.00,Z050,548
100000,zfp,1.00,Z050,549
100000,zfp,1.00,Z050,550
100000,zfp,1.00,Z050,551
100000,zfp,1.00,Z050,552
100000,zfp,1.00,Z050,553
100000,zfp,1.00,Z050,554
100000,zfp,1.00,Z050,555
100000,zfp,1.00,Z050,556
100000,zfp,1.00,Z050,557
100000,zfp,1.00,Z050,558
100000,zfp,1.00,Z050,559
100000,zfp,1.00,Z050,560
100000,zfp,1.00,Z050,561
100000,zfp,1.00,Z050,562
100000,zfp,1.00,Z050,563
100000,zfp,1.00,Z050,564
100000,zfp,1.00,Z050,565
100000,zfp,1.00,Z050,566
100000,zfp,1.00,Z050,567
100000,zfp,1.00,Z050,568
100000,zfp,1.00,Z050,569
100000,zfp,1.00,Z050,570
100000,zfp,1.00,Z050,571
100000,zfp,1.00,Z050,572
100000,zfp,1.00,Z050,573
100000,zfp,1.00,Z050,574
100000,zfp,1.00,Z050,575
100000,zfp,1.00,Z050,576
100000,zfp,1.00,Z050,577
100000,zfp,1.00,Z050,578
100000,zfp,1.00,Z050,579
100000,zfp,1.00,Z050,580
100000,zfp,1.00,Z050,581
100000,zfp,1.00,Z050,582
100000,zfp,1.00,Z050,583
100000,zfp,1.00,Z050,584
100000,zfp,1.00,Z050,585
100000,zfp,1.00,Z050,586
100000,zfp,1.00,Z050,587
100000,zfp,1.00,Z050,588
100000,zfp,1.00,Z050,589
100000,zfp,1.00,Z050,590
100000,zfp,1.00,Z050,591
100000,zfp,1.00,Z050,592
100000,zfp,1.00,Z050,593
100000,zfp,1.00,Z050,594
100000,zfp,1.00,Z050,595
100000,zfp,1.00,Z050,596
100000,zfp,1.00,Z050,597
100000,zfp,1.00,Z050,598
100000,zfp,1.00,Z050,599
100000,zfp,1.00,Z050,600
100000,zfp,1.00,Z050,601
100000,zfp,1.00,Z050,602
100000,zfp,1.00,Z050,603
100000,zfp,1.00,Z050,604
100000,zfp,1.00,Z050,605
100000,zfp,1.00,Z050,606
100000,zfp,1.00,Z050,607
100000,zfp,1.00,Z050,608
100000,zfp,1.00,Z050,609
100000,zfp,1.00,Z050,610
100000,zfp,1.00,Z050,611
100000,zfp,1.00,Z050,612
100000,zfp,1.00,Z050,613
100000,zfp,1.00,Z050,614
100000,zfp,1.00,Z050,615
100000,zfp,1.00,Z050,616
100000,zfp,1.00,Z050,617
24,zfp,1.63,Z050,618
100000,zfp,1.00,Z050,619
100000,zfp,1.00,Z050,620
100000,zfp,1.00,Z050,621
6,bg,1.39,Z050,622
100000,zfp,1.00,Z050,623
100000,zfp,1.00,Z050,624
100000,zfp,1.00,Z050,625
100000,zfp,1.00,Z050,626
100000,zfp,1.00,Z050,627
100000,zfp,1.00,Z050,628
100000,zfp,1.00,Z050,629
100000,zfp,1.00,Z050,630
100000,zfp,1.00,Z050,631
100000,zfp,1.00,Z050,632
100000,zfp,1.00,Z050,633
100000,zfp,1.00,Z050,634
100000,zfp,1.00,Z050,635
100000,zfp,1.00,Z050,636
100000,zfp,1.00,Z050,637
100000,zfp,1.00,Z050,638
100000,zfp,1.00,Z050,639
100000,zfp,1.00,Z050,640
100000,zfp,1.00,Z050,641
100000,zfp,1.00,Z050,642
100000,zfp,1.00,Z050,643
100000,zfp,1.00,Z050,644
100000,zfp,1.00,Z050,645
100000,zfp,1.00,Z050,646
100000,zfp,1.00,Z050,647
100000,zfp,1.00,Z050,648
100000,zfp,1.00,Z050,649
100000,zfp,1.00,Z050,650
100000,zfp,1.00,Z050,651
100000,zfp,1.00,Z050,652
100000,zfp,1.00,Z050,653
100000,zfp,1.00,Z050,654
100000,zfp,1.00,Z050,655
100000,zfp,1.00,Z050,656
100000,zfp,1.00,Z050,657
100000,zfp,1.00,Z050,658
100000,zfp,1.00,Z050,659
100000,zfp,1.00,Z050,660
100000,zfp,1.00,Z050,661
100000,zfp,1.00,Z050,662
100000,zfp,1.00,Z050,663
100000,zfp,1.00,Z050,664
100000,zfp,1.00,Z050,665
100000,zfp,1.00,Z050,666
100000,zfp,1.00,Z050,667
100000,zfp,1.00,Z050,668
100000,zfp,1.00,Z050,669
100000,zfp,1.00,Z050,670
100000,zfp,1.00,Z050,671
100000,zfp,1.00,Z050,672
100000,zfp,1.00,Z050,673
100000,zfp,1.00,Z050,674
100000,zfp,1.00,Z050,675
100000,zfp,1.00,Z050,676
100000,zfp,1.00,Z050,677
100000,zfp,1.00,Z050,678
100000,zfp,1.00,Z050,679
100000,zfp,1.00,Z050,680
100000,zfp,1.00,Z050,681
100000,zfp,1.00,Z050,682
100000,zfp,1.00,Z050,683
100000,zfp,1.00,Z050,684
100000,zfp,1.00,Z050,685
100000,zfp,1.00,Z050,686
100000,zfp,1.00,Z050,687
100000,zfp,1.00,Z050,688
100000,zfp,1.00,Z050,689
100000,zfp,1.00,Z050,690
100000,zfp,1.00,Z050,691
100000,zfp,1.00,Z050,692
100000,zfp,1.00,Z050,693
100000,zfp,1.00,Z050,694
100000,zfp,1.00,Z050,695
100000,zfp,1.00,Z050,696
100000,zfp,1.00,Z050,697
100000,zfp,1.00,Z050,698
100000,zfp,1.00,Z050,699
100000,zfp,1.00,Z050,700
100000,zfp,1.00,Z050,701
100000,zfp,1.00,Z050,702
100000,zfp,1.00,Z050,703
100000,zfp,1.00,Z050,704
100000,zfp,1.00,Z050,705
100000,zfp,1.00,Z050,706
100000,zfp,1.00,Z050,707
24,zfp,1.63,Z050,708
100000,zfp,1.00,Z050,709
100000,zfp,1.00,Z050,710
100000,zfp,1.00,Z050,711
100000,zfp,1.00,Z050,712
100000,zfp,1.00,Z050,713
100000,zfp,1.00,Z050,714
100000,zfp,1.00,Z050,715
100000,zfp,1.00,Z050,716
100000,zfp,1.00,Z050,717
100000,zfp,1.00,Z050,718
100000,zfp,1.00,Z050,719
100000,zfp,1.00,Z050,720
100000,zfp,1.00,Z050,721
100000,zfp,1.00,Z050,722
100000,zfp,1.00,Z050,723
100000,zfp,1.00,Z050,724
100000,zfp,1.00,Z050,725
100000,zfp,1.00,Z050,726
100000,zfp,1.00,Z050,727
100000,zfp,1.00,Z050,728
100000,zfp,1.00,Z050,729
22,zfp,1.76,Z500,0
22,zfp,1.76,Z500,1
24,zfp,1.47,Z500,2
24,zfp,1.47,Z500,3
22,zfp,1.76,Z500,4
24,zfp,1.47,Z500,5
24,zfp,1.47,Z500,6
24,zfp,1.47,Z500,7
22,zfp,1.76,Z500,8
24,zfp,1.47,Z500,9
24,zfp,1.47,Z500,10
24,zfp,1.47,Z500,11
24,zfp,1.47,Z500,12
22,zfp,1.76,Z500,13
22,zfp,1.76,Z500,14
24,zfp,1.47,Z500,15
24,zfp,1.47,Z500,16
24,zfp,1.47,Z500,17
24,zfp,1.47,Z500,18
24,zfp,1.47,Z500,19
24,zfp,1.47,Z500,20
24,zfp,1.47,Z500,21
24,zfp,1.47,Z500,22
24,zfp,1.47,Z500,23
22,zfp,1.76,Z500,24
24,zfp,1.47,Z500,25
24,zfp,1.47,Z500,26
24,zfp,1.47,Z500,27
22,zfp,1.76,Z500,28
24,zfp,1.47,Z500,29
24,zfp,1.47,Z500,30
24,zfp,1.47,Z500,31
24,zfp,1.47,Z500,32
24,zfp,1.47,Z500,33
24,zfp,1.47,Z500,34
24,zfp,1.47,Z500,35
24,zfp,1.47,Z500,36
24,zfp,1.47,Z500,37
24,zfp,1.47,Z500,38
24,zfp,1.47,Z500,39
24,zfp,1.47,Z500,40
24,zfp,1.47,Z500,41
24,zfp,1.47,Z500,42
24,zfp,1.47,Z500,43
24,zfp,1.47,Z500,44
22,zfp,1.76,Z500,45
22,zfp,1.76,Z500,46
24,zfp,1.47,Z500,47
24,zfp,1.47,Z500,48
24,zfp,1.47,Z500,49
24,zfp,1.47,Z500,50
24,zfp,1.47,Z500,51
24,zfp,1.47,Z500,52
24,zfp,1.47,Z500,53
24,zfp,1.47,Z500,54
22,zfp,1.76,Z500,55
24,zfp,1.47,Z500,56
22,zfp,1.76,Z500,57
24,zfp,1.47,Z500,58
22,zfp,1.76,Z500,59
24,zfp,1.47,Z500,60
24,zfp,1.47,Z500,61
24,zfp,1.47,Z500,62
22,zfp,1.76,Z500,63
24,zfp,1.47,Z500,64
24,zfp,1.47,Z500,65
24,zfp,1.47,Z500,66
24,zfp,1.47,Z500,67
24,zfp,1.47,Z500,68
6,bg,1.24,Z500,69
24,zfp,1.47,Z500,70
24,zfp,1.47,Z500,71
22,zfp,1.76,Z500,72
24,zfp,1.47,Z500,73
24,zfp,1.47,Z500,74
24,zfp,1.47,Z500,75
22,zfp,1.76,Z500,76
22,zfp,1.76,Z500,77
24,zfp,1.47,Z500,78
24,zfp,1.47,Z500,79
24,zfp,1.47,Z500,80
24,zfp,1.47,Z500,81
24,zfp,1.47,Z500,82
22,zfp,1.76,Z500,83
24,zfp,1.47,Z500,84
24,zfp,1.47,Z500,85
24,zfp,1.47,Z500,86
22,zfp,1.76,Z500,87
24,zfp,1.47,Z500,88
24,zfp,1.47,Z500,89
22,zfp,1.76,Z500,90
24,zfp,1.47,Z500,91
24,zfp,1.47,Z500,92
24,zfp,1.47,Z500,93
24,zfp,1.47,Z500,94
24,zfp,1.47,Z500,95
24,zfp,1.47,Z500,96
24,zfp,1.47,Z500,97
24,zfp,1.47,Z500,98
24,zfp,1.47,Z500,99
24,zfp,1.47,Z500,100
22,zfp,1.76,Z500,101
24,zfp,1.47,Z500,102
24,zfp,1.47,Z500,103
24,zfp,1.47,Z500,104
24,zfp,1.47,Z500,105
22,zfp,1.76,Z500,106
24,zfp,1.47,Z500,107
24,zfp,1.47,Z500,108
24,zfp,1.47,Z500,109
24,zfp,1.47,Z500,110
24,zfp,1.47,Z500,111
24,zfp,1.47,Z500,112
24,zfp,1.47,Z500,113
24,zfp,1.47,Z500,114
24,zfp,1.47,Z500,115
24,zfp,1.47,Z500,116
22,zfp,1.76,Z500,117
24,zfp,1.47,Z500,118
24,zfp,1.47,Z500,119
22,zfp,1.76,Z500,120
24,zfp,1.47,Z500,121
24,zfp,1.47,Z500,122
24,zfp,1.47,Z500,123
24,zfp,1.47,Z500,124
24,zfp,1.47,Z500,125
24,zfp,1.47,Z500,126
24,zfp,1.47,Z500,127
24,zfp,1.47,Z500,128
100000,zfp,1.00,Z500,129
24,zfp,1.47,Z500,130
24,zfp,1.47,Z500,131
24,zfp,1.47,Z500,132
24,zfp,1.47,Z500,133
24,zfp,1.47,Z500,134
24,zfp,1.47,Z500,135
24,zfp,1.47,Z500,136
24,zfp,1.47,Z500,137
24,zfp,1.47,Z500,138
24,zfp,1.47,Z500,139
24,zfp,1.47,Z500,140
24,zfp,1.47,Z500,141
22,zfp,1.76,Z500,142
24,zfp,1.47,Z500,143
22,zfp,1.76,Z500,144
24,zfp,1.47,Z500,145
24,zfp,1.47,Z500,146
22,zfp,1.76,Z500,147
24,zfp,1.47,Z500,148
24,zfp,1.47,Z500,149
22,zfp,1.76,Z500,150
22,zfp,1.76,Z500,151
24,zfp,1.47,Z500,152
24,zfp,1.47,Z500,153
24,zfp,1.47,Z500,154
22,zfp,1.76,Z500,155
24,zfp,1.47,Z500,156
24,zfp,1.47,Z500,157
22,zfp,1.76,Z500,158
24,zfp,1.47,Z500,159
22,zfp,1.76,Z500,160
24,zfp,1.47,Z500,161
24,zfp,1.47,Z500,162
24,zfp,1.47,Z500,163
24,zfp,1.47,Z500,164
24,zfp,1.47,Z500,165
24,zfp,1.47,Z500,166
24,zfp,1.47,Z500,167
24,zfp,1.47,Z500,168
22,zfp,1.76,Z500,169
24,zfp,1.47,Z500,170
24,zfp,1.47,Z500,171
24,zfp,1.47,Z500,172
24,zfp,1.47,Z500,173
24,zfp,1.47,Z500,174
24,zfp,1.47,Z500,175
24,zfp,1.47,Z500,176
22,zfp,1.76,Z500,177
24,zfp,1.47,Z500,178
24,zfp,1.47,Z500,179
24,zfp,1.47,Z500,180
24,zfp,1.47,Z500,181
24,zfp,1.47,Z500,182
24,zfp,1.47,Z500,183
24,zfp,1.47,Z500,184
24,zfp,1.47,Z500,185
24,zfp,1.47,Z500,186
24,zfp,1.47,Z500,187
24,zfp,1.47,Z500,188
24,zfp,1.47,Z500,189
22,zfp,1.76,Z500,190
24,zfp,1.47,Z500,191
24,zfp,1.47,Z500,192
24,zfp,1.47,Z500,193
24,zfp,1.47,Z500,194
24,zfp,1.47,Z500,195
24,zfp,1.47,Z500,196
24,zfp,1.47,Z500,197
24,zfp,1.47,Z500,198
24,zfp,1.47,Z500,199
24,zfp,1.47,Z500,200
24,zfp,1.47,Z500,201
24,zfp,1.47,Z500,202
24,zfp,1.47,Z500,203
22,zfp,1.76,Z500,204
24,zfp,1.47,Z500,205
24,zfp,1.47,Z500,206
24,zfp,1.47,Z500,207
24,zfp,1.47,Z500,208
22,zfp,1.76,Z500,209
22,zfp,1.76,Z500,210
24,zfp,1.47,Z500,211
22,zfp,1.76,Z500,212
24,zfp,1.47,Z500,213
24,zfp,1.47,Z500,214
24,zfp,1.47,Z500,215
24,zfp,1.47,Z500,216
24,zfp,1.47,Z500,217
24,zfp,1.47,Z500,218
24,zfp,1.47,Z500,219
24,zfp,1.47,Z500,220
24,zfp,1.47,Z500,221
24,zfp,1.47,Z500,222
24,zfp,1.47,Z500,223
22,zfp,1.76,Z500,224
24,zfp,1.47,Z500,225
24,zfp,1.47,Z500,226
24,zfp,1.47,Z500,227
24,zfp,1.47,Z500,228
24,zfp,1.47,Z500,229
24,zfp,1.47,Z500,230
24,zfp,1.47,Z500,231
24,zfp,1.47,Z500,232
24,zfp,1.47,Z500,233
24,zfp,1.47,Z500,234
24,zfp,1.47,Z500,235
22,zfp,1.76,Z500,236
22,zfp,1.76,Z500,237
24,zfp,1.47,Z500,238
24,zfp,1.47,Z500,239
24,zfp,1.47,Z500,240
24,zfp,1.47,Z500,241
24,zfp,1.47,Z500,242
24,zfp,1.47,Z500,243
24,zfp,1.47,Z500,244
24,zfp,1.47,Z500,245
24,zfp,1.47,Z500,246
24,zfp,1.47,Z500,247
24,zfp,1.47,Z500,248
24,zfp,1.47,Z500,249
24,zfp,1.47,Z500,250
24,zfp,1.47,Z500,251
22,zfp,1.76,Z500,252
22,zfp,1.76,Z500,253
24,zfp,1.47,Z500,254
24,zfp,1.47,Z500,255
22,zfp,1.76,Z500,256
22,zfp,1.76,Z500,257
22,zfp,1.76,Z500,258
